"occurrence_id","aircraft_id","registration","operator_id","equipment","manufacturer","model","engine_type","engines_amount","takeoff_max_weight..Lbs.","seatings_amount","year_manufacture","registration_country","registration_category","registration_aviation","origin_flight","destination_flight","operation_phase","type_operation","damage_level","fatalities_amount","classification","type.of.occurrence","localization","fu","country","aerodrome","occurrence_day","time","under_investigation","investigating_command","investigation_status","report_number","published_report","publication_day","recommendation_amount","aircrafts_involved","takeoff"
53341,29955,"PTZPD",3992,"UNKNOWN","***","***","UNKNOWN",0,0,0,0,"BRAZIL","PET","EXPERIMENTAL","SSQC","SSQC","UNKNOWN","PRIVATE","SUBSTANTIAL",1,"ACCIDENT","LOSS OF CONTROL IN THE AIR","SIQUEIRA CAMPOS","PR","BRAZIL","","2015-06-17","21:00:00","UNKNOWN","SERIPA-5","","",NA,"",0,1,NA
53342,32411,"PUMAQ",3992,"ULTRALIGHT","INPAER INDUSTRIA PAULISTA E AERONÁUTICA","CONQUEST 180 LSA","PISTON",1,1322,0,0,"BRAZIL","PET","EXPERIMENTAL","SBBI","SBMG","CRUISE","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","FUEL STARVATION","MAUÁ DA SERRA","PR","BRAZIL","****","2015-04-12","15:30:00","UNKNOWN","SERIPA-5","","",NA,"",0,1,NA
53343,12697,"PUTJF",3992,"ULTRALIGHT","TACILLO JACOB FROHLICH","D3","PISTON",1,1276,2,2003,"BRAZIL","PET","EXPERIMENTAL","SSAK","SSAK","TAKEOFF","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","SYSTEM / COMPONENT FAILURE","CRUZ ALTA","RS","BRAZIL","SSAK","2015-06-21","18:00:00","UNKNOWN","SERIPA-5","","",NA,"",0,1,NA
53352,10298,"PTMZY",4834,"AIRPLANE","AIRBUS INDUSTRIE","A320-232","JET",2,154323,184,2001,"BRAZIL","TPR","REGULAR","SBAR","SBGR","CRUISE","REGULAR","NONE",NA,"SERIOUS INCIDENT","ENGINE FAILURE DURING THE FLIGHT","RIO DE JANEIRO","RJ","BRAZIL","SBGL","2008-07-06","08:00:00","YES","CENIPA","IN PROGRESS","UNDEFINED",NA,"",0,1,NA
53355,12556,"PRSEC",3897,"HELICOPTER","SIKORSKY AIRCRAFT","S-76C","TURBOSHAFT",2,11699,14,2003,"BRAZIL","TPX","AEROTAXI","SBME","****","VERTICAL TAKEOFF","AEROTAXI","NONE",NA,"SERIOUS INCIDENT","ANOTHER TYPES","MACAÉ","RJ","BRAZIL","SBME","2015-06-28","11:46:00","YES","SERIPA-3","IN PROGRESS","",NA,"",0,1,NA
53356,7681,"PPGMI",158,"AIRPLANE","AERO BOERO","AB-115","PISTON",1,1697,2,1992,"BRAZIL","PRI","INSTRUCTION","SSBL","SSBL","LANDING","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","BLUMENAU","SC","BRAZIL","SSBL","2015-07-05","18:15:00","YES","SERIPA-5","FINISHED","",1,"2016-06-30",1,1,1
53357,19172,"PRDVR",3992,"AIRPLANE","CESSNA AIRCRAFT","T210N","PISTON",1,3999,6,1979,"BRAZIL","TPP","PRIVATE","SIAW","SBJC","RUN AFTER LANDING","PRIVATE","LIGHT",NA,"SERIOUS INCIDENT","ABOUT LANDING GEAR","BELÉM","PA","BRAZIL","SBJC","2015-07-03","13:33:00","YES","SERIPA-1","FINISHED","",1,"2016-06-23",0,1,1
53358,19947,"PRHMA",2558,"HELICOPTER","BELL HELICOPTER","206L-4","TURBOSHAFT",1,4448,7,2010,"BRAZIL","AIF","INDIRECT ADMINISTRATION","****","****","LANDING","PRIVATE","SUBSTANTIAL",NA,"SERIOUS INCIDENT","COLLISION AGAINST OBSTACLE DURING THE FLIGHT","SANTA INÊS","MA","BRAZIL","****","2015-07-07","20:00:00","YES","SERIPA-1","IN PROGRESS","",NA,"",0,1,NA
53359,19332,"PRENM",3992,"AIRPLANE","CESSNA AIRCRAFT","T182T","PISTON",1,3099,4,2006,"BRAZIL","TPP","PRIVATE","SBJD","SBJD","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","LANDING BEFORE THE TRACK AREA","TATUÍ","SP","BRAZIL","SDTF","2015-07-09","16:15:00","YES","SERIPA-4","IN PROGRESS","",NA,"",0,1,NA
53360,23806,"PTDYL",5033,"AIRPLANE","BRITTEN-NORMAN","BN-2A-7","PISTON",2,6298,10,1973,"BRAZIL","TPX","AEROTAXI","SBTE","SBFZ","DESCEND","AEROTAXI","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","CAUCAIA","CE","BRAZIL","****","2015-07-10","18:00:00","YES","SERIPA-2","IN PROGRESS","",NA,"",0,1,NA
53361,4045,"PPGQY",259,"AIRPLANE","AERO BOERO","AB-115","PISTON",1,1697,3,1993,"BRAZIL","PRI","INSTRUCTION","SBRP","SBRP","LANDING","INSTRUCTION","LIGHT",NA,"SERIOUS INCIDENT","TIRE BURST","RIBEIRÃO PRETO","SP","BRAZIL","SBRP","2015-07-07","12:40:00","YES","SERIPA-4","FINISHED","",1,"2016-06-23",0,1,NA
53370,26103,"PTMSB",3992,"AIRPLANE","AIR TRACTOR","AT-402A","TURBOPROP",1,6999,1,2000,"BRAZIL","TPP","PRIVATE","****","****","TAKEOFF","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","SAPEZAL","MT","BRAZIL","****","2015-06-29","19:40:00","YES","SERIPA-6","IN PROGRESS","",NA,"",0,1,NA
53372,28244,"PTULU",441,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-202","PISTON",1,3968,1,1999,"BRAZIL","S00","MULTIPLE","SBCY","SBCY","MANEUVER","AGRICULTURAL","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL IN THE AIR","CHAPADA DOS GUIMARÃES","MT","BRAZIL","****","2015-07-10","20:30:00","YES","SERIPA-6","IN PROGRESS","",NA,"",0,1,NA
53373,1341,"PPEJH",2349,"HELICOPTER","BELL HELICOPTER","206B","TURBOSHAFT",1,3198,5,1992,"BRAZIL","ADE","DIRECT ADMINISTRATION","SBLO","SSOK","RUN AFTER LANDING","POLICIAL","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","LONDRINA","PR","BRAZIL","SSOK","2015-07-21","17:25:00","YES","SERIPA-5","IN PROGRESS","",NA,"",0,1,NA
53374,34649,"PRLGP",3992,"AIRPLANE","CESSNA AIRCRAFT","210R","UNKNOWN",NA,3849,NA,1985,"BRAZIL","TPP","PRIVATE","SBEK","SBIH","CRUISE","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","ITAITUBA","PA","BRAZIL","****","2015-07-14","19:30:00","YES","SERIPA-1","FINISHED","",1,"2016-06-16",0,1,NA
53375,21222,"PRPAZ",3992,"AMPHIBIOUS","CESSNA AIRCRAFT","208 ANFIBIO","TURBOPROP",1,8359,10,2004,"BRAZIL","TPP","PRIVATE","SBEG","SBEG","TAKEOFF","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL IN THE AIR","MANAUS","AM","BRAZIL","SBEG","2015-07-23","19:50:00","YES","SERIPA-7","IN PROGRESS","",NA,"",0,1,NA
53376,34651,"PRITO",3992,"AIRPLANE","CESSNA AIRCRAFT","210D","UNKNOWN",NA,3099,NA,1964,"BRAZIL","TPP","PRIVATE","SBJD","SWLC","RUSH IN THE AIR","PRIVATE","DESTROYED",1,"ACCIDENT","LOSS OF CONTROL IN THE AIR","RIO VERDE","GO","BRAZIL","****","2015-07-20","00:15:00","YES","SERIPA-6","IN PROGRESS","",NA,"",0,1,NA
53377,7305,"PPGUU",178,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","56-C","PISTON",1,1455,2,1962,"BRAZIL","PRI","INSTRUCTION","SSAK","SSAK","LANDING","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","HARD LANDING","CRUZ ALTA","RS","BRAZIL","SSAK","2015-07-25","18:40:00","YES","SERIPA-5","FINISHED","",1,"2016-06-16",2,1,NA
53378,30324,"PUAKA",3992,"ULTRALIGHT","KAPPA 77","KP-2U-SOVA","PISTON",1,1058,2,2003,"BRAZIL","PET","EXPERIMENTAL","SSZW","SSZW","LOW ALTITUDE NAVIGATION","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","COLLISION AGAINST OBSTACLE DURING THE FLIGHT","PONTA GROSSA","PR","BRAZIL","****","2015-07-25","20:00:00","UNKNOWN","SERIPA-5","","",NA,"",0,1,NA
53379,30060,"PTZYK",3992,"AIRPLANE","ALBERTO BENEDITO PAULO IRALAH","EXPLORER","PISTON",1,2645,4,2010,"BRAZIL","PET","EXPERIMENTAL","SDAM","SBRP","DESCEND","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","SYSTEM / COMPONENT FAILURE","IBATÉ","SP","BRAZIL","****","2015-07-24","19:15:00","UNKNOWN","SERIPA-4","","",NA,"",0,1,NA
53380,32542,"PUMLD",3992,"ULTRALIGHT","***","CORSARIOMK III","PISTON",1,925,2,1997,"BRAZIL","PET","EXPERIMENTAL","SSNG","SSNG","TAKEOFF","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","MONTENEGRO","RS","BRAZIL","SSNG","2015-06-27","18:30:00","UNKNOWN","SERIPA-5","","",NA,"",0,1,NA
53381,34097,"PUYAN",3992,"ULTRALIGHT","ANTONINO MOTA","KOLBFLYER SS","PISTON",1,1433,2,2011,"BRAZIL","PET","EXPERIMENTAL","SBBQ","SNKF","CRUISE","PRIVATE","SUBSTANTIAL",1,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","CONSELHEIRO LAFAIETE","MG","BRAZIL","SNKF","2015-06-29","18:00:00","UNKNOWN","SERIPA-3","","",NA,"",0,1,NA
53403,34652,"HZIBN",1657,"AIRPLANE","EMBRAER","EMB-505","JET",2,17967,NA,2010,"SAUDI ARABIA","EXT","UNKNOWN","LIMC","EGLK","LANDING","PRIVATE","DESTROYED",4,"ACCIDENT","ANOTHER TYPES","CAMBERLEY","EX","ENGLAND","EGLK","2015-07-31","14:08:00","UNKNOWN","EXTERIOR","","",NA,"",0,1,1
53412,12606,"PRSEO",3897,"HELICOPTER","AGUSTA","AW139","TURBOSHAFT",2,14991,14,2009,"BRAZIL","TPX","AEROTAXI","SBME","****","CRUISE","AEROTAXI","NONE",NA,"SERIOUS INCIDENT","LOSS OF COMPONENT DURING THE FLIGHT","MACAÉ","RJ","BRAZIL","****","2015-03-24","16:35:00","YES","SERIPA-3","IN PROGRESS","",NA,"",0,1,NA
53418,31881,"PUJCA",3992,"ULTRALIGHT","***","P 92 ECHO","PISTON",1,1100,2,1998,"BRAZIL","PET","EXPERIMENTAL","SNDV","SNDV","TAKEOFF","PRIVATE","DESTROYED",1,"ACCIDENT","UNKNOWN","DIVINÓPOLIS","MG","BRAZIL","SNDV","2015-07-11","16:14:00","UNKNOWN","SERIPA-3","","",NA,"",0,1,NA
53419,30307,"PUAJI",3992,"ULTRALIGHT","***","PARADISE","PISTON",1,1587,2,2007,"BRAZIL","PET","EXPERIMENTAL","SBBP","SBBP","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","BRAGANÇA PAULISTA","SP","BRAZIL","SBBP","2015-07-23","13:40:00","UNKNOWN","SERIPA-4","","",NA,"",0,1,1
53423,9703,"PTKKL",3992,"AIRPLANE","CESSNA AIRCRAFT","182P","PISTON",1,2949,4,1974,"BRAZIL","TPP","PRIVATE","SNJD","SNAU","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","HARD LANDING","ARACAJU","SE","BRAZIL","SNJD","2015-08-01","12:50:00","YES","SERIPA-2","FINISHED","",1,"2016-06-16",0,1,NA
53426,12413,"PRSTW",3992,"AIRPLANE","BEECH AIRCRAFT","C17L","PISTON",1,3152,4,1936,"BRAZIL","TPP","PRIVATE","SDJA","SDAM","RUN AFTER LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","CAMPINAS","SP","BRAZIL","SDAM","2015-08-11","16:45:00","YES","SERIPA-4","FINISHED","",1,"2016-07-07",0,1,1
53427,7867,"PTOQW",6009,"AIRPLANE","CHINCUL SACAIFI","PA-25-260","PISTON",1,2899,1,1992,"BRAZIL","SAE-AG","AGRICULTURAL","****","****","SPECIALIZED","AGRICULTURAL","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","ITARIRI","SP","BRAZIL","****","2015-08-13","12:50:00","YES","SERIPA-4","IN PROGRESS","",NA,"",0,1,NA
53428,5118,"PPGOB",193,"AIRPLANE","AERO BOERO","AB-115","PISTON",1,1697,2,1993,"BRAZIL","PRI","INSTRUCTION","SWNV","SWNV","LANDING","INSTRUCTION","LIGHT",NA,"SERIOUS INCIDENT","HARD LANDING","GOIÂNIA","GO","BRAZIL","SWNV","2015-08-06","11:35:00","YES","SERIPA-6","IN PROGRESS","",NA,"",0,1,1
53431,32877,"PUOVC",3992,"ULTRALIGHT","***","PELICAN 500BR","PISTON",1,1058,2,2002,"BRAZIL","PET","EXPERIMENTAL","****","****","LOW ALTITUDE NAVIGATION","PRIVATE","DESTROYED",2,"ACCIDENT","LOSS OF CONTROL IN THE AIR","TUMIRITINGA","MG","BRAZIL","****","2015-07-14","20:00:00","UNKNOWN","SERIPA-3","","",NA,"",0,1,NA
53433,267,"PTIKF",3992,"AIRPLANE","PIPER AIRCRAFT","PA-28R-200","PISTON",1,2599,4,1973,"BRAZIL","TPP","PRIVATE","SSXO","SSXO","FINAL APPROXIMATION","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL IN THE AIR","MARINGÁ","PR","BRAZIL","SSXO","2012-04-28","20:00:00","YES","SERIPA-5","FINISHED","",1,"2015-11-16",0,1,NA
53434,13157,"PREJI",6010,"AIRPLANE","CESSNA AIRCRAFT","152","PISTON",1,1673,2,1980,"BRAZIL","PRI","INSTRUCTION","SBJD","SBJD","RUSH ON THE GROUND","INSTRUCTION","SUBSTANTIAL",NA,"SERIOUS INCIDENT","LOSS OF CONTROL ON THE GROUND","JUNDIAÍ","SP","BRAZIL","SBJD","2015-08-11","12:20:00","YES","SERIPA-4","FINISHED","",1,"2016-06-23",0,1,1
53435,28238,"PTULO",3992,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-202","PISTON",1,3968,1,1998,"BRAZIL","TPP","PRIVATE","SWTH","SSJL","LOW ALTITUDE NAVIGATION","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","COLLISION AGAINST OBSTACLE DURING THE FLIGHT","BOA VISTA","RR","BRAZIL","****","2015-08-15","14:00:00","YES","SERIPA-7","IN PROGRESS","",NA,"",0,1,NA
53436,5400,"PPGTG",204,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","56-C","PISTON",1,1455,2,1961,"BRAZIL","PRI","INSTRUCTION","SDIO","SDIO","LANDING","INSTRUCTION","SUBSTANTIAL",NA,"SERIOUS INCIDENT","LOSS OF CONTROL ON THE GROUND","ITÁPOLIS","SP","BRAZIL","SDIO","2015-08-17","12:45:00","YES","SERIPA-4","FINISHED","",1,"2016-06-23",0,1,NA
53437,7443,"PTGGW",6012,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-201","PISTON",1,3968,1,1976,"BRAZIL","SAE-AG","AGRICULTURAL","****","****","SPECIALIZED","AGRICULTURAL","SUBSTANTIAL",NA,"ACCIDENT","FUEL STARVATION","SANTA ISABEL DO IVAÍ","PR","BRAZIL","****","2014-11-21","09:30:00","YES","SERIPA-5","IN PROGRESS","UNDEFINED",NA,"",0,1,NA
53438,29551,"PTYLD",3992,"HELICOPTER","BELL HELICOPTER","206B","TURBOSHAFT",1,3198,5,1995,"BRAZIL","TPP","PRIVATE","****","****","FINAL STRETCH","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","COLLISION AGAINST OBSTACLE DURING THE FLIGHT","SÃO JOSÉ DOS AUSENTES","RS","BRAZIL","****","2015-07-30","15:07:00","YES","SERIPA-5","IN PROGRESS","",NA,"",0,1,NA
53462,6190,"PTAPY",3992,"AIRPLANE","CESSNA AIRCRAFT","170B","PISTON",1,2200,4,1956,"BRAZIL","TPP","PRIVATE","SSCO","SBPK","LANDING","PRIVATE","SUBSTANTIAL",NA,"SERIOUS INCIDENT","LOSS OF CONTROL ON THE GROUND","PELOTAS","RS","BRAZIL","SBPK","2015-08-29","17:30:00","YES","SERIPA-5","IN PROGRESS","",NA,"",0,1,1
53463,29029,"PTWHY",6014,"AIRPLANE","CESSNA AIRCRAFT","A188B","PISTON",1,4199,1,1978,"BRAZIL","SAE-AG","AGRICULTURAL","SSRB","SDSE","SPECIALIZED","AGRICULTURAL","SUBSTANTIAL",NA,"ACCIDENT","FUEL STARVATION","PACAEMBU","SP","BRAZIL","****","2015-08-24","15:00:00","YES","SERIPA-4","FINISHED","",1,"2016-06-16",0,1,NA
53465,33635,"PUTDT",3992,"ULTRALIGHT","TRIKE ICAROS LTDA","ADVENTURE","PISTON",1,992,1,0,"BRAZIL","PET","EXPERIMENTAL","****","****","TAKEOFF","PRIVATE","SUBSTANTIAL",1,"ACCIDENT","LOSS OF CONTROL IN THE AIR","PIRACANJUBA","GO","BRAZIL","****","2015-08-09","12:30:00","NO","SERIPA-6","","",NA,"",0,1,NA
53466,13265,"PRWTW",3992,"AIRPLANE","PIPER AIRCRAFT","PA-32R-301T","PISTON",1,3600,6,2003,"BRAZIL","TPP","PRIVATE","SWNV","SWNV","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","ABOUT LANDING GEAR","GOIÂNIA","GO","BRAZIL","SWNV","2015-08-27","14:00:00","YES","SERIPA-6","IN PROGRESS","",NA,"",0,1,1
53467,8964,"PTYRT",3992,"HELICOPTER","ROBINSON HELICOPTER","R44","PISTON",1,2400,3,1999,"BRAZIL","TPP","PRIVATE","****","****","LOW ALTITUDE NAVIGATION","PRIVATE","UNKNOWN",NA,"ACCIDENT","COLLISION AGAINST OBSTACLE DURING THE FLIGHT","NOVA ESPERANÇA","PR","BRAZIL","****","2015-08-16","16:30:00","YES","SERIPA-5","FINISHED","",1,"2016-02-15",0,1,NA
53468,21855,"PRTCC",3992,"AIRPLANE","CESSNA AIRCRAFT","T210N","PISTON",1,3999,6,1980,"BRAZIL","TPP","PRIVATE","SDAD","SDAD","CRUISE","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","MARIÁPOLIS","SP","BRAZIL","****","2015-08-30","19:30:00","YES","SERIPA-4","IN PROGRESS","",NA,"",0,1,NA
53469,23948,"PTEPD",4088,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-721C","PISTON",1,3600,7,1977,"BRAZIL","TPX","AEROTAXI","SDOW","****","CRUISE","AEROTAXI","SUBSTANTIAL",2,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","SÃO FÉLIX DO XINGU","PA","BRAZIL","****","2015-08-30","18:30:00","YES","SERIPA-1","IN PROGRESS","",NA,"",0,1,NA
53470,36452,"PUXXX2",3992,"ULTRALIGHT","***","***","UNKNOWN",NA,0,NA,2015,"BRAZIL","PET","EXPERIMENTAL","SDEN","SDEN","TAKEOFF","PRIVATE","DESTROYED",1,"ACCIDENT","LOSS OF CONTROL IN THE AIR","PORTO BELO","SC","BRAZIL","SDEN","2015-08-23","20:20:00","UNKNOWN","SERIPA-5","","",NA,"",0,1,NA
53471,19214,"PRECK",5582,"AIRPLANE","CESSNA AIRCRAFT","172N","PISTON",1,2299,4,1976,"BRAZIL","PRI","INSTRUCTION","SBPR","SBPR","TAXI","INSTRUCTION","LIGHT",NA,"SERIOUS INCIDENT","LOSS OF CONTROL ON THE GROUND","BELO HORIZONTE","MG","BRAZIL","SBPR","2015-08-31","14:57:00","YES","SERIPA-3","IN PROGRESS","",NA,"",0,1,1
53472,36453,"PUXXX3",3992,"","***","***","UNKNOWN",NA,992,NA,2015,"BRAZIL","PET","EXPERIMENTAL","****","****","TAKEOFF","PRIVATE","SUBSTANTIAL",1,"ACCIDENT","COLLISION AGAINST OBSTACLE DURING THE FLIGHT","COLINAS DO TOCANTINS","TO","BRAZIL","****","2015-07-28","21:05:00","UNKNOWN","SERIPA-6","","",NA,"",0,1,NA
53473,36454,"PUXXX4",3992,"ULTRALIGHT","***","***","UNKNOWN",NA,881,NA,2000,"BRAZIL","TPP","PRIVATE","SDMH","SDMH","CRUISE","PRIVATE","SUBSTANTIAL",1,"ACCIDENT","STRUCTURAL FAILURE","MIRASSOL","SP","BRAZIL","SDMH","2015-08-21","20:50:00","UNKNOWN","SERIPA-4","","",NA,"",0,1,NA
53474,31810,"PUIPF",3992,"UNKNOWN","***","***","UNKNOWN",0,0,0,0,"BRAZIL","PET","EXPERIMENTAL","****","SBJC","CRUISE","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","FUEL STARVATION","BELÉM","PA","BRAZIL","****","2015-09-13","13:17:00","UNKNOWN","SERIPA-1","","",NA,"",0,1,NA
53477,4074,"PTRAC",3992,"AIRPLANE","EMBRAER","EMB-810C","PISTON",2,4570,6,1980,"BRAZIL","TPP","PRIVATE","****","****","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","UNKNOWN","LAVÍNIA","SP","BRAZIL","****","2015-09-04","05:00:00","YES","SERIPA-4","FINISHED","",1,"2016-02-15",0,1,1
53482,33313,"PURVZ",3992,"ULTRALIGHT","***","RV-9A","PISTON",1,1653,2,2007,"BRAZIL","PET","EXPERIMENTAL","SNMH","SNMH","MANEUVER","PRIVATE","DESTROYED",2,"ACCIDENT","LOSS OF CONTROL IN THE AIR","PIRENÓPOLIS","GO","BRAZIL","SNMH","2015-09-20","21:10:00","UNKNOWN","SERIPA-6","","",NA,"",0,1,NA
53484,33745,"PUTOF",3992,"UNKNOWN","***","***","UNKNOWN",0,458,0,2008,"BRAZIL","PET","EXPERIMENTAL","****","****","CRUISE","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","ANGRA DOS REIS","RJ","BRAZIL","****","2015-09-18","13:30:00","UNKNOWN","SERIPA-3","","",NA,"",0,1,NA
53485,21755,"PRSOR",3992,"AIRPLANE","AEROMOT","AMT-200SO","PISTON",1,2314,2,2007,"BRAZIL","SAE-AL","SPECIALIZED","SDKB","SDKB","SPECIALIZED","AGRICULTURAL","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","CASA BRANCA","SP","BRAZIL","****","2015-09-20","17:30:00","YES","SERIPA-4","IN PROGRESS","",NA,"",0,1,NA
53486,29220,"PTWSV",3992,"AIRPLANE","PIPER AIRCRAFT","PA-34-220T","PISTON",2,4750,6,1997,"BRAZIL","TPP","PRIVATE","SNJL","SBGO","RUN AFTER LANDING","PRIVATE","SUBSTANTIAL",NA,"SERIOUS INCIDENT","LOSS OF CONTROL ON THE GROUND","GOIÂNIA","GO","BRAZIL","SBGO","2015-09-19","13:20:00","YES","SERIPA-6","IN PROGRESS","",NA,"",0,1,1
53487,15240,"PPAAM",3992,"AIRPLANE","PIPER AIRCRAFT","PA-46-350P","PISTON",1,4299,6,2009,"BRAZIL","TPP","PRIVATE","SNDH","SNKS","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","SANTA RITA DE CÁSSIA","BA","BRAZIL","****","2015-09-19","20:30:00","YES","SERIPA-2","FINISHED","",1,"2016-06-16",0,1,1
53488,15830,"PPELA",6018,"HELICOPTER","BELL HELICOPTER","206L-3","TURBOSHAFT",1,4149,7,1991,"BRAZIL","ADE","DIRECT ADMINISTRATION","SBMO","SBMO","RUSH IN THE AIR","POLICIAL","DESTROYED",4,"ACCIDENT","COLLISION AGAINST OBSTACLE DURING THE FLIGHT","MACEIÓ","AL","BRAZIL","****","2015-09-23","13:50:00","YES","SERIPA-2","IN PROGRESS","",NA,"",0,1,NA
53489,19518,"PRFMP",3992,"AIRPLANE","CESSNA AIRCRAFT","210K","PISTON",1,3800,6,1970,"BRAZIL","TPP","PRIVATE","****","SBEK","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","LANDING WITHOUT LANDING GEAR","JACAREACANGA","PA","BRAZIL","SBEK","2015-09-22","22:15:00","YES","SERIPA-1","FINISHED","",1,"2016-04-22",0,1,NA
53491,7883,"PTVCA",4244,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-720D","PISTON",1,3600,7,1986,"BRAZIL","TPX","AEROTAXI","SWNK","SWUI","CRUISE","AEROTAXI","SUBSTANTIAL",NA,"ACCIDENT","ENGINE FAILURE DURING THE FLIGHT","PAUINI","AM","BRAZIL","****","2015-09-30","14:30:00","YES","SERIPA-7","IN PROGRESS","",NA,"",0,1,NA
53493,10186,"PPPTM",3994,"AIRPLANE","AEROSPATIALE AND ALENIA","ATR-72-212A","TURBOPROP",2,49603,73,2008,"BRAZIL","TPR","REGULAR","SBBR","SBRP","TAKEOFF","REGULAR","LIGHT",NA,"SERIOUS INCIDENT","LOSS OF COMPONENT DURING THE FLIGHT","BRASÍLIA","DF","BRAZIL","SBBR","2015-10-05","14:15:00","YES","CENIPA","IN PROGRESS","",NA,"",0,1,NA
53494,26337,"PTNNZ",3992,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-711C","PISTON",1,2649,4,1977,"BRAZIL","TPP","PRIVATE","SWNV","SWNV","LANDING","PRIVATE","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","GOIÂNIA","GO","BRAZIL","SBGO","2015-09-05","14:00:00","YES","SERIPA-6","IN PROGRESS","",NA,"",0,1,1
53495,27042,"PTPRA",28,"AIRPLANE","CESSNA AIRCRAFT","152","PISTON",1,1668,2,1978,"BRAZIL","PRI","INSTRUCTION","SBCY","SBCY","RUN AFTER LANDING","INSTRUCTION","SUBSTANTIAL",NA,"ACCIDENT","LOSS OF CONTROL ON THE GROUND","SANTO ANTÔNIO DO LEVERGER","MT","BRAZIL","SWLV","2015-09-28","21:10:00","YES","SERIPA-6","IN PROGRESS","",NA,"",0,1,1
53496,28536,"PTVAU",3992,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-810D","PISTON",2,4750,6,1986,"BRAZIL","TPP","PRIVATE","SBGO","SWJW","RUN AFTER LANDING","PRIVATE","SUBSTANTIAL",NA,"SERIOUS INCIDENT","ABOUT LANDING GEAR","JATAÍ","GO","BRAZIL","SWJW","2015-09-30","17:34:00","YES","SERIPA-6","IN PROGRESS","",NA,"",0,1,NA
53497,27091,"PTRAM",3992,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-721C","PISTON",1,3600,7,1980,"BRAZIL","TPP","PRIVATE","****","SSKG","TAKEOFF","PRIVATE","SUBSTANTIAL",1,"ACCIDENT","LOSS OF CONTROL IN THE AIR","CORUMBÁ","MS","BRAZIL","****","2015-10-06","12:00:00","YES","SERIPA-4","IN PROGRESS","",NA,"",0,1,NA
53498,5824,"PTGRT",6061,"AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","EMB-201A","PISTON",1,3968,1,1977,"BRAZIL","SAE-AG","AGRICULTURAL","****","****","RUSH ON THE GROUND","AGRICULTURAL","SUBSTANTIAL",NA,"ACCIDENT","SLOW LANDING","ALTA FLORESTA","MT","BRAZIL","****","2015-09-28","14:40:00","YES","SERIPA-6","IN PROGRESS","",NA,"",0,1,NA
